Question Column,PROLIFIC_PID,Accuracy,time
BuCQ6,6166a03f5063db088c458b73,1,29.084
BuCQ6,616f94cd9cd003d37c9db38c,1,17.665
BuCQ6,5d1f3c99608da700167a1391,1,17.515
BuCQ6,5d6d82acab68f90001f53194,1,8.132
BuCQ6,5f33e30b15e48023096678e4,1,52.8
BuCQ6,5bddcde7072d980001a8a9cf,1,17.781
BuCQ6,6140ef6c6783290ec216b9cb,1,29.386
BuCQ6,5e2881eaa9af590560d04047,1,54.133
BuCQ6,5e1f321074dfbe028c2fbb18,1,11.783
BuCQ6,5ef0b54037a90c618ad9e97f,1,13.227
BuCQ6,5d8a8df05722b400010ae948,1,16.3
BuCQ6,6154b3a7e4bc93e1ce93c6bc,1,25.882
BuCQ6,61645f61082ddd043101a1e6,1,32.984
BuCQ6,5a5110bb76d1c60001aaa059,0,45.697
BuCQ6,60b7b5ce0da770969690168b,1,16.202
BuCQ6,60c786784d9c439658d4600a,1,25.962
BuCQ6,611d0e8e242d979c62655c57,1,60.21
BuCQ6,5c49c9ebe02ead00019b0a5b,1,13.37
BuCQ6,5f1caf052171f856a1e484d2,1,35.022
BuCQ6,611cecbdfd30c0b2cea5e0bc,0,34.911
BuCQ6,60fb690497b26a3c1c6b8c0b,1,21.541
BuCQ6,60f8334891c71768b6719ef6,1,41.133
BuCQ6,615f04836985bb3ce5815f3c,0,25.474
BuCQ6,613d0ef50abfe24aa600bc84,1,83.367
BuCQ6,61545919a17f1331cb7b33a7,1,40.567
BuCQ6,61053334bb5ec9d6f2918ba1,0,13.487
BuCQ6,5f7f6ea18b9c4a117d887a3f,1,12.3
BuCQ6,612fa61dd0fc020053aa94dd,1,27.075
BuCQ6,61176ed28c8935138ab6a64b,0,35.768
BuCQ6,614397e06d85fcb10c7c9087,1,39.991
BuCQ6,60e3b18d3d4205b4c52ada56,0,35.062
BuCQ6,62d5cef0d9f0379a81a33cf1,0,19.372
BuCQ6,5fbfe145e52a44000a9c2966,1,70.905
ACQ1,611176c648be062acf123468,1,15.907
ACQ1,5f19dc86afa07c0894f60578,1,34.799
ACQ1,5f315af6d221ae0e7843dc13,1,29.404
ACQ1,61489f86e02baa417fcc98b2,1,27.931
ACQ1,5e3182adf6bb2315a48da619,1,21.375
ACQ1,5f6785ff73bbcf3923de77cc,0,34.234
ACQ1,60d4477467e235cde30140a9,1,17.991
ACQ1,5bddcde7072d980001a8a9cf,0,75.022
ACQ1,61183bece4c3e63512e3eb5d,1,21.237
ACQ1,60f18f433a08db69fcadb70d,1,21.814
ACQ1,613284d37713a1645330938f,1,63.999
ACQ1,5d1cd7cc2d5a8a00010f09ae,1,65.702
ACQ1,5e8e38da572c650e2ede51c9,0,95.1
ACQ1,60f8334891c71768b6719ef6,0,74.055
ACQ1,5b16bc7644127b00013f7245,1,46.185
ACQ1,615f04836985bb3ce5815f3c,1,31.13
ACQ1,6107acc592df914a921e2b41,0,34.659
ACQ1,6141375df579b5d078fe12dc,1,43.575
ACQ1,61176ed28c8935138ab6a64b,1,21.421
ACQ1,6112aa865f237cf99d0b0094,0,74.002
ACQ1,5bdf91dbb32fa800012ea282,1,119.526
ACQ2,611176c648be062acf123468,1,59.586
ACQ2,5f19dc86afa07c0894f60578,1,10.957
ACQ2,5f315af6d221ae0e7843dc13,0,13.099
ACQ2,61489f86e02baa417fcc98b2,1,17.451
ACQ2,5e3182adf6bb2315a48da619,1,24.048
ACQ2,5f6785ff73bbcf3923de77cc,1,23.823
ACQ2,60d4477467e235cde30140a9,0,43.753
ACQ2,5bddcde7072d980001a8a9cf,0,31.526
ACQ2,61183bece4c3e63512e3eb5d,1,32.78
ACQ2,60f18f433a08db69fcadb70d,1,24.324
ACQ2,613284d37713a1645330938f,1,49.256
ACQ2,5d1cd7cc2d5a8a00010f09ae,1,53.119
ACQ2,5e8e38da572c650e2ede51c9,0,34.902
ACQ2,60f8334891c71768b6719ef6,0,161.764
ACQ2,5b16bc7644127b00013f7245,1,104.263
ACQ2,615f04836985bb3ce5815f3c,0,37.262
ACQ2,6107acc592df914a921e2b41,1,38.258
ACQ2,6141375df579b5d078fe12dc,0,130.098
ACQ2,61176ed28c8935138ab6a64b,1,54.82
ACQ2,6112aa865f237cf99d0b0094,0,158.595
ACQ2,5bdf91dbb32fa800012ea282,1,147.237
ACQ3,611176c648be062acf123468,1,36.386
ACQ3,5f19dc86afa07c0894f60578,0,35.538
ACQ3,5f315af6d221ae0e7843dc13,1,38.193
ACQ3,61489f86e02baa417fcc98b2,1,48.194
ACQ3,5e3182adf6bb2315a48da619,1,60.2
ACQ3,5f6785ff73bbcf3923de77cc,0,28.67
ACQ3,60d4477467e235cde30140a9,0,22.872
ACQ3,5bddcde7072d980001a8a9cf,0,31.582
ACQ3,61183bece4c3e63512e3eb5d,0,66.459
ACQ3,60f18f433a08db69fcadb70d,0,56.919
ACQ3,613284d37713a1645330938f,0,62.931
ACQ3,5d1cd7cc2d5a8a00010f09ae,1,107.379
ACQ3,5e8e38da572c650e2ede51c9,0,70.999
ACQ3,60f8334891c71768b6719ef6,0,173.161
ACQ3,5b16bc7644127b00013f7245,1,93.171
ACQ3,615f04836985bb3ce5815f3c,0,109.002
ACQ3,6107acc592df914a921e2b41,0,54.371
ACQ3,6141375df579b5d078fe12dc,0,64.288
ACQ3,61176ed28c8935138ab6a64b,0,175.585
ACQ3,6112aa865f237cf99d0b0094,1,316.501
ACQ3,5bdf91dbb32fa800012ea282,1,97.756
ACQ4,611176c648be062acf123468,0,22.315
ACQ4,5f19dc86afa07c0894f60578,0,16.492
ACQ4,5f315af6d221ae0e7843dc13,0,19.309
ACQ4,61489f86e02baa417fcc98b2,0,29.256
ACQ4,5e3182adf6bb2315a48da619,0,32.64
ACQ4,5f6785ff73bbcf3923de77cc,1,26.497
ACQ4,60d4477467e235cde30140a9,1,37.729
ACQ4,5bddcde7072d980001a8a9cf,1,66.798
ACQ4,61183bece4c3e63512e3eb5d,0,47.086
ACQ4,60f18f433a08db69fcadb70d,0,21.571
ACQ4,613284d37713a1645330938f,0,146.573
ACQ4,5d1cd7cc2d5a8a00010f09ae,0,24.373
ACQ4,5e8e38da572c650e2ede51c9,0,39.102
ACQ4,60f8334891c71768b6719ef6,0,80.88
ACQ4,5b16bc7644127b00013f7245,0,23.02
ACQ4,615f04836985bb3ce5815f3c,1,48.502
ACQ4,6107acc592df914a921e2b41,1,28.016
ACQ4,6141375df579b5d078fe12dc,0,61.403
ACQ4,61176ed28c8935138ab6a64b,1,68.558
ACQ4,6112aa865f237cf99d0b0094,0,176.522
ACQ4,5bdf91dbb32fa800012ea282,1,185.632
AC2Q1,60db47093e2683c0a02d1541,1,50.519
AC2Q1,602685272894b2310c631f4f,1,19.555
AC2Q1,604261cfffdadc107f6b29c2,1,32.973
AC2Q1,63469117956f3451ba159ff8,1,26.612
AC2Q1,5cb4adc019ee7300189e8547,0,41.365
AC2Q1,60309b6162da62f3898324d4,1,41.03
AC2Q1,5e8bbf2d430dd50008c4fccc,1,19.535
AC2Q1,5d1f3c99608da700167a1391,1,23.534
AC2Q1,601a3f1c5ae80c23d4ce0f02,0,17.717
AC2Q1,5b6f07e3601c8600019328de,1,19.728
AC2Q1,5e1f321074dfbe028c2fbb18,1,22.736
AC2Q1,5ef0b54037a90c618ad9e97f,1,36.841
AC2Q1,61230876ad65890ff8619511,0,21.821
AC2Q1,60d3acd071e98de7a42743ac,1,50.375
AC2Q1,60b7b5ce0da770969690168b,1,36.35
AC2Q1,611d0e8e242d979c62655c57,1,62.535
AC2Q1,61690cac90729702f4d563de,1,34.773
AC2Q1,614b6e4a03ded5acfe2ef9b0,0,1094.252
AC2Q1,613e868f4d6c157238b8fd87,0,134.151
AC2Q1,613a930ddceaa99a97d512bb,1,30.176
AC2Q1,613d20af66c5431995b4cbdc,0,82.821
AC2Q2,60db47093e2683c0a02d1541,1,70.329
AC2Q2,602685272894b2310c631f4f,1,35.902
AC2Q2,604261cfffdadc107f6b29c2,1,43.709
AC2Q2,63469117956f3451ba159ff8,1,18.311
AC2Q2,5cb4adc019ee7300189e8547,1,38.341
AC2Q2,60309b6162da62f3898324d4,1,24.736
AC2Q2,5e8bbf2d430dd50008c4fccc,0,20.958
AC2Q2,5d1f3c99608da700167a1391,0,23.804
AC2Q2,601a3f1c5ae80c23d4ce0f02,1,23.139
AC2Q2,5b6f07e3601c8600019328de,1,16.59
AC2Q2,5e1f321074dfbe028c2fbb18,1,21.724
AC2Q2,5ef0b54037a90c618ad9e97f,1,17.754
AC2Q2,61230876ad65890ff8619511,0,47.121
AC2Q2,60d3acd071e98de7a42743ac,1,22.414
AC2Q2,60b7b5ce0da770969690168b,1,35.389
AC2Q2,611d0e8e242d979c62655c57,1,42.009
AC2Q2,61690cac90729702f4d563de,1,29.589
AC2Q2,614b6e4a03ded5acfe2ef9b0,1,18.805
AC2Q2,613e868f4d6c157238b8fd87,1,38.389
AC2Q2,613a930ddceaa99a97d512bb,1,48.143
AC2Q2,613d20af66c5431995b4cbdc,1,23.495
AC2Q3,60db47093e2683c0a02d1541,1,110.217
AC2Q3,602685272894b2310c631f4f,1,23.986
AC2Q3,604261cfffdadc107f6b29c2,1,41.926
AC2Q3,63469117956f3451ba159ff8,0,29.431
AC2Q3,5cb4adc019ee7300189e8547,0,77.666
AC2Q3,60309b6162da62f3898324d4,1,50.24
AC2Q3,5e8bbf2d430dd50008c4fccc,0,20.63
AC2Q3,5d1f3c99608da700167a1391,1,41.561
AC2Q3,601a3f1c5ae80c23d4ce0f02,0,75.07
AC2Q3,5b6f07e3601c8600019328de,0,31.572
AC2Q3,5e1f321074dfbe028c2fbb18,0,25.056
AC2Q3,5ef0b54037a90c618ad9e97f,1,58.298
AC2Q3,61230876ad65890ff8619511,1,52.789
AC2Q3,60d3acd071e98de7a42743ac,1,48.901
AC2Q3,60b7b5ce0da770969690168b,1,82.106
AC2Q3,611d0e8e242d979c62655c57,1,84.909
AC2Q3,61690cac90729702f4d563de,1,45.96
AC2Q3,614b6e4a03ded5acfe2ef9b0,1,73.479
AC2Q3,613e868f4d6c157238b8fd87,0,57.26
AC2Q3,613a930ddceaa99a97d512bb,1,448.257
AC2Q3,613d20af66c5431995b4cbdc,1,143.832
AC2Q4,60db47093e2683c0a02d1541,1,37.764
AC2Q4,602685272894b2310c631f4f,1,13.638
AC2Q4,604261cfffdadc107f6b29c2,1,28.169
AC2Q4,63469117956f3451ba159ff8,0,30.968
AC2Q4,5cb4adc019ee7300189e8547,1,23.81
AC2Q4,60309b6162da62f3898324d4,1,56.437
AC2Q4,5e8bbf2d430dd50008c4fccc,0,25.464
AC2Q4,5d1f3c99608da700167a1391,1,22.344
AC2Q4,601a3f1c5ae80c23d4ce0f02,1,74.368
AC2Q4,5b6f07e3601c8600019328de,1,25.819
AC2Q4,5e1f321074dfbe028c2fbb18,1,29.736
AC2Q4,5ef0b54037a90c618ad9e97f,1,20.795
AC2Q4,61230876ad65890ff8619511,1,39.086
AC2Q4,60d3acd071e98de7a42743ac,1,43.837
AC2Q4,60b7b5ce0da770969690168b,1,60.268
AC2Q4,611d0e8e242d979c62655c57,1,40.059
AC2Q4,61690cac90729702f4d563de,0,39.949
AC2Q4,614b6e4a03ded5acfe2ef9b0,1,23.791
AC2Q4,613e868f4d6c157238b8fd87,1,206.405
AC2Q4,613a930ddceaa99a97d512bb,1,68.81
AC2Q4,613d20af66c5431995b4cbdc,1,24.603
CCQ1,611176c648be062acf123468,1,11.0
CCQ1,5eac9ad77c0fb830e457d0c6,1,10.143
CCQ1,602685272894b2310c631f4f,1,8.78
CCQ1,5f19dc86afa07c0894f60578,1,11.175
CCQ1,5dc3dd5984799a2bf697cb17,1,9.618
CCQ1,5f0e0e058a700b10c7ac250f,1,16.78
CCQ1,5bde1e00ddec0b00013494d3,1,20.569
CCQ1,61489f86e02baa417fcc98b2,1,21.593
CCQ1,58dd0b15402260000102895b,1,11.434
CCQ1,5e569011c0486f03a51801b5,1,16.295
CCQ1,5e8bbf2d430dd50008c4fccc,1,12.789
CCQ1,616f94cd9cd003d37c9db38c,1,13.653
CCQ1,5e3182adf6bb2315a48da619,1,17.382
CCQ1,5b6f07e3601c8600019328de,1,39.989
CCQ1,5eaf44985f544b0009fd08b6,1,23.159
CCQ1,5bddcde7072d980001a8a9cf,1,12.276
CCQ1,61183bece4c3e63512e3eb5d,1,16.052
CCQ1,611a78efa6c36a674dc40cc6,1,11.152
CCQ1,61230876ad65890ff8619511,1,17.727
CCQ1,61645f61082ddd043101a1e6,1,23.791
CCQ1,60d3acd071e98de7a42743ac,1,17.704
CCQ1,5a5110bb76d1c60001aaa059,1,16.341
CCQ1,60c786784d9c439658d4600a,1,47.842
CCQ1,611d0e8e242d979c62655c57,1,16.381
CCQ1,5c49c9ebe02ead00019b0a5b,1,31.568
CCQ1,5f1caf052171f856a1e484d2,1,40.5
CCQ1,61572b39d8a0be3869ccd5ae,1,34.573
CCQ1,611cecbdfd30c0b2cea5e0bc,1,55.879
CCQ1,5ed7239e4aaed51a7d11e94e,1,19.194
CCQ1,614b6e4a03ded5acfe2ef9b0,1,14.75
CCQ1,6107acc592df914a921e2b41,1,22.724
CCQ1,613d0ef50abfe24aa600bc84,1,100.643
CCQ1,613a930ddceaa99a97d512bb,1,25.196
CCQ1,60d1ddaca95145c1433a9c87,1,19.186
CCQ1,6480fdb35359bd308df67b77,1,29.773
CCQ1,612fa61dd0fc020053aa94dd,1,52.575
CCQ1,613a6f333eacb2c4641d0540,1,31.45
CCQ1,610d73cf15869b837eff907e,1,26.528
CCQ1,62d5cef0d9f0379a81a33cf1,1,10.839
CCQ2,611176c648be062acf123468,1,23.062
CCQ2,5eac9ad77c0fb830e457d0c6,1,12.059
CCQ2,602685272894b2310c631f4f,1,10.096
CCQ2,5f19dc86afa07c0894f60578,1,10.934
CCQ2,5dc3dd5984799a2bf697cb17,1,16.117
CCQ2,5f0e0e058a700b10c7ac250f,1,19.61
CCQ2,5bde1e00ddec0b00013494d3,1,18.067
CCQ2,61489f86e02baa417fcc98b2,1,18.701
CCQ2,58dd0b15402260000102895b,1,8.813
CCQ2,5e569011c0486f03a51801b5,0,24.456
CCQ2,5e8bbf2d430dd50008c4fccc,1,12.86
CCQ2,616f94cd9cd003d37c9db38c,1,21.644
CCQ2,5e3182adf6bb2315a48da619,1,41.01
CCQ2,5b6f07e3601c8600019328de,0,21.27
CCQ2,5eaf44985f544b0009fd08b6,1,10.506
CCQ2,5bddcde7072d980001a8a9cf,0,28.741
CCQ2,61183bece4c3e63512e3eb5d,1,35.247
CCQ2,611a78efa6c36a674dc40cc6,1,18.669
CCQ2,61230876ad65890ff8619511,1,45.175
CCQ2,61645f61082ddd043101a1e6,1,104.111
CCQ2,60d3acd071e98de7a42743ac,1,63.883
CCQ2,5a5110bb76d1c60001aaa059,1,10.671
CCQ2,60c786784d9c439658d4600a,1,15.759
CCQ2,611d0e8e242d979c62655c57,1,32.0
CCQ2,5c49c9ebe02ead00019b0a5b,0,45.538
CCQ2,5f1caf052171f856a1e484d2,1,27.596
CCQ2,61572b39d8a0be3869ccd5ae,1,21.65
CCQ2,611cecbdfd30c0b2cea5e0bc,1,26.515
CCQ2,5ed7239e4aaed51a7d11e94e,0,54.608
CCQ2,614b6e4a03ded5acfe2ef9b0,1,89.13
CCQ2,6107acc592df914a921e2b41,1,30.359
CCQ2,613d0ef50abfe24aa600bc84,1,100.981
CCQ2,613a930ddceaa99a97d512bb,1,15.388
CCQ2,60d1ddaca95145c1433a9c87,1,64.898
CCQ2,6480fdb35359bd308df67b77,1,24.658
CCQ2,612fa61dd0fc020053aa94dd,1,59.812
CCQ2,613a6f333eacb2c4641d0540,1,23.758
CCQ2,610d73cf15869b837eff907e,1,51.501
CCQ2,62d5cef0d9f0379a81a33cf1,1,24.212
HCQ1,5fbbde667818f3dc301f6647,1,19.331
HCQ1,5f24978b3b9626088ac0eeb7,1,49.692
HCQ1,63469117956f3451ba159ff8,0,35.468
HCQ1,61489f86e02baa417fcc98b2,1,33.989
HCQ1,617598d967559810c706d5a5,1,26.84
HCQ1,6140ef6c6783290ec216b9cb,0,33.359
HCQ1,5e2881eaa9af590560d04047,1,41.54
HCQ1,59987d310ed7ae0001991afa,0,21.8
HCQ1,6154b3a7e4bc93e1ce93c6bc,1,35.607
HCQ1,60f18f433a08db69fcadb70d,1,151.09
HCQ1,5d1cd7cc2d5a8a00010f09ae,1,31.939
HCQ1,60c786784d9c439658d4600a,1,54.16
HCQ1,60fb690497b26a3c1c6b8c0b,1,69.462
HCQ1,60be61231b34e6b2bf1e76ab,0,51.273
HCQ1,5f45772f6c74b91760652841,0,121.589
HCQ1,6107aa76ee9845023fb0cb80,1,70.947
HCQ1,613e868f4d6c157238b8fd87,0,46.056
HCQ1,61176ed28c8935138ab6a64b,0,144.686
HCQ1,60e3b18d3d4205b4c52ada56,0,58.704
HCQ1,60b94f837bfda8b1977feef0,1,160.869
HCQ2,5fbbde667818f3dc301f6647,1,17.822
HCQ2,5f24978b3b9626088ac0eeb7,1,15.083
HCQ2,63469117956f3451ba159ff8,0,11.839
HCQ2,61489f86e02baa417fcc98b2,0,24.883
HCQ2,617598d967559810c706d5a5,1,15.8
HCQ2,6140ef6c6783290ec216b9cb,1,23.647
HCQ2,5e2881eaa9af590560d04047,1,73.874
HCQ2,59987d310ed7ae0001991afa,1,91.01
HCQ2,6154b3a7e4bc93e1ce93c6bc,0,29.233
HCQ2,60f18f433a08db69fcadb70d,1,27.331
HCQ2,5d1cd7cc2d5a8a00010f09ae,1,76.043
HCQ2,60c786784d9c439658d4600a,1,22.539
HCQ2,60fb690497b26a3c1c6b8c0b,1,23.339
HCQ2,60be61231b34e6b2bf1e76ab,1,19.248
HCQ2,5f45772f6c74b91760652841,1,15.118
HCQ2,6107aa76ee9845023fb0cb80,1,30.778
HCQ2,613e868f4d6c157238b8fd87,1,28.577
HCQ2,61176ed28c8935138ab6a64b,1,27.251
HCQ2,60e3b18d3d4205b4c52ada56,0,28.05
HCQ2,60b94f837bfda8b1977feef0,1,77.249
HCQ3,5fbbde667818f3dc301f6647,1,18.363
HCQ3,5f24978b3b9626088ac0eeb7,1,10.979
HCQ3,63469117956f3451ba159ff8,1,31.211
HCQ3,61489f86e02baa417fcc98b2,1,16.578
HCQ3,617598d967559810c706d5a5,1,15.313
HCQ3,6140ef6c6783290ec216b9cb,1,19.086
HCQ3,5e2881eaa9af590560d04047,1,57.13
HCQ3,59987d310ed7ae0001991afa,1,15.044
HCQ3,6154b3a7e4bc93e1ce93c6bc,1,13.7
HCQ3,60f18f433a08db69fcadb70d,1,16.291
HCQ3,5d1cd7cc2d5a8a00010f09ae,1,14.302
HCQ3,60c786784d9c439658d4600a,1,23.666
HCQ3,60fb690497b26a3c1c6b8c0b,1,34.523
HCQ3,60be61231b34e6b2bf1e76ab,0,43.632
HCQ3,5f45772f6c74b91760652841,1,30.213
HCQ3,6107aa76ee9845023fb0cb80,1,40.049
HCQ3,613e868f4d6c157238b8fd87,1,53.254
HCQ3,61176ed28c8935138ab6a64b,1,28.387
HCQ3,60e3b18d3d4205b4c52ada56,0,21.382
HCQ3,60b94f837bfda8b1977feef0,0,91.203
TMQ1,60c03680dc5dfe4723659602,1,7.315
TMQ1,60db47093e2683c0a02d1541,1,23.804
TMQ1,602685272894b2310c631f4f,1,20.344
TMQ1,5f19dc86afa07c0894f60578,1,15.837
TMQ1,5f315af6d221ae0e7843dc13,1,21.009
TMQ1,5f0e0e058a700b10c7ac250f,1,17.014
TMQ1,613a3fa3cd445d55f2e1a486,1,49.849
TMQ1,60309b6162da62f3898324d4,1,31.566
TMQ1,6166a03f5063db088c458b73,1,38.314
TMQ1,5e8bbf2d430dd50008c4fccc,1,14.906
TMQ1,5d1f3c99608da700167a1391,1,11.775
TMQ1,617598d967559810c706d5a5,1,31.549
TMQ1,6134d21dcb8ab807bad2df99,1,22.378
TMQ1,5e2881eaa9af590560d04047,1,14.495
TMQ1,59987d310ed7ae0001991afa,1,24.153
TMQ1,629635e6104b144684c6e015,0,46.896
TMQ1,61196ccab9b0c6a17c0e9b3b,1,34.017
TMQ1,5e1f321074dfbe028c2fbb18,1,15.073
TMQ1,5ef0b54037a90c618ad9e97f,1,84.48
TMQ1,61230876ad65890ff8619511,1,12.167
TMQ1,6169e8a8311d269013eb73c7,1,27.022
TMQ1,64c9286ef7a221c5a8f1b8a1,1,30.473
TMQ1,611d0e8e242d979c62655c57,1,16.555
TMQ1,6165cc70337bed7476a20f97,0,16.332
TMQ1,61690cac90729702f4d563de,1,23.981
TMQ1,60fb690497b26a3c1c6b8c0b,1,27.776
TMQ1,60f8334891c71768b6719ef6,1,37.311
TMQ1,60f1f1d4ac991a259b83f603,1,70.587
TMQ1,5b16bc7644127b00013f7245,1,41.813
TMQ1,615f04836985bb3ce5815f3c,1,35.94
TMQ1,5f45772f6c74b91760652841,1,21.91
TMQ1,6107aa76ee9845023fb0cb80,1,18.504
TMQ1,6133d4312b2821322655a70d,1,22.242
TMQ1,5eab7843de4724150babfd6b,1,55.154
TMQ1,64eb55ead08d423f0081c8f5,1,17.138
TMQ1,5f7f6ea18b9c4a117d887a3f,1,167.508
TMQ1,612fa61dd0fc020053aa94dd,1,36.625
TMQ1,60e3b18d3d4205b4c52ada56,1,65.078
TMQ1,62d5cef0d9f0379a81a33cf1,1,21.259
TMQ1,6112aa865f237cf99d0b0094,1,69.786
TMQ1,5fbfe145e52a44000a9c2966,1,98.949
TMQ2,60c03680dc5dfe4723659602,1,19.984
TMQ2,60db47093e2683c0a02d1541,1,20.151
TMQ2,602685272894b2310c631f4f,0,8.585
TMQ2,5f19dc86afa07c0894f60578,1,19.307
TMQ2,5f315af6d221ae0e7843dc13,1,31.95
TMQ2,5f0e0e058a700b10c7ac250f,1,18.111
TMQ2,613a3fa3cd445d55f2e1a486,1,10.902
TMQ2,60309b6162da62f3898324d4,1,24.974
TMQ2,6166a03f5063db088c458b73,1,20.746
TMQ2,5e8bbf2d430dd50008c4fccc,1,13.129
TMQ2,5d1f3c99608da700167a1391,1,47.497
TMQ2,617598d967559810c706d5a5,0,14.725
TMQ2,6134d21dcb8ab807bad2df99,1,45.168
TMQ2,5e2881eaa9af590560d04047,0,28.275
TMQ2,59987d310ed7ae0001991afa,0,10.227
TMQ2,629635e6104b144684c6e015,0,16.521
TMQ2,61196ccab9b0c6a17c0e9b3b,0,25.866
TMQ2,5e1f321074dfbe028c2fbb18,1,8.66
TMQ2,5ef0b54037a90c618ad9e97f,1,60.751
TMQ2,61230876ad65890ff8619511,1,58.946
TMQ2,6169e8a8311d269013eb73c7,0,16.222
TMQ2,64c9286ef7a221c5a8f1b8a1,1,15.394
TMQ2,611d0e8e242d979c62655c57,1,43.161
TMQ2,6165cc70337bed7476a20f97,0,71.444
TMQ2,61690cac90729702f4d563de,1,34.853
TMQ2,60fb690497b26a3c1c6b8c0b,1,55.931
TMQ2,60f8334891c71768b6719ef6,1,15.501
TMQ2,60f1f1d4ac991a259b83f603,1,43.946
TMQ2,5b16bc7644127b00013f7245,1,25.32
TMQ2,615f04836985bb3ce5815f3c,1,39.0
TMQ2,5f45772f6c74b91760652841,1,32.052
TMQ2,6107aa76ee9845023fb0cb80,1,26.233
TMQ2,6133d4312b2821322655a70d,1,125.281
TMQ2,5eab7843de4724150babfd6b,1,19.831
TMQ2,64eb55ead08d423f0081c8f5,0,80.144
TMQ2,5f7f6ea18b9c4a117d887a3f,0,102.602
TMQ2,612fa61dd0fc020053aa94dd,0,94.893
TMQ2,60e3b18d3d4205b4c52ada56,1,20.118
TMQ2,62d5cef0d9f0379a81a33cf1,1,14.954
TMQ2,6112aa865f237cf99d0b0094,0,83.763
TMQ2,5fbfe145e52a44000a9c2966,1,23.492
TMQ3,60c03680dc5dfe4723659602,1,6.971
TMQ3,60db47093e2683c0a02d1541,1,8.316
TMQ3,602685272894b2310c631f4f,1,6.475
TMQ3,5f19dc86afa07c0894f60578,1,17.51
TMQ3,5f315af6d221ae0e7843dc13,1,8.256
TMQ3,5f0e0e058a700b10c7ac250f,1,11.375
TMQ3,613a3fa3cd445d55f2e1a486,1,42.016
TMQ3,60309b6162da62f3898324d4,1,12.408
TMQ3,6166a03f5063db088c458b73,1,26.406
TMQ3,5e8bbf2d430dd50008c4fccc,1,12.171
TMQ3,5d1f3c99608da700167a1391,1,5.717
TMQ3,617598d967559810c706d5a5,1,5.855
TMQ3,6134d21dcb8ab807bad2df99,1,14.054
TMQ3,5e2881eaa9af590560d04047,1,9.843
TMQ3,59987d310ed7ae0001991afa,1,15.113
TMQ3,629635e6104b144684c6e015,1,17.327
TMQ3,61196ccab9b0c6a17c0e9b3b,1,13.554
TMQ3,5e1f321074dfbe028c2fbb18,1,6.717
TMQ3,5ef0b54037a90c618ad9e97f,1,38.827
TMQ3,61230876ad65890ff8619511,1,10.754
TMQ3,6169e8a8311d269013eb73c7,1,11.349
TMQ3,64c9286ef7a221c5a8f1b8a1,1,5.861
TMQ3,611d0e8e242d979c62655c57,1,42.379
TMQ3,6165cc70337bed7476a20f97,1,18.555
TMQ3,61690cac90729702f4d563de,1,21.193
TMQ3,60fb690497b26a3c1c6b8c0b,1,29.785
TMQ3,60f8334891c71768b6719ef6,1,27.404
TMQ3,60f1f1d4ac991a259b83f603,1,24.101
TMQ3,5b16bc7644127b00013f7245,1,21.829
TMQ3,615f04836985bb3ce5815f3c,1,14.049
TMQ3,5f45772f6c74b91760652841,1,14.313
TMQ3,6107aa76ee9845023fb0cb80,1,10.833
TMQ3,6133d4312b2821322655a70d,1,18.373
TMQ3,5eab7843de4724150babfd6b,1,6.572
TMQ3,64eb55ead08d423f0081c8f5,1,18.525
TMQ3,5f7f6ea18b9c4a117d887a3f,1,5.928
TMQ3,612fa61dd0fc020053aa94dd,1,11.797
TMQ3,60e3b18d3d4205b4c52ada56,1,19.616
TMQ3,62d5cef0d9f0379a81a33cf1,1,10.666
TMQ3,6112aa865f237cf99d0b0094,1,51.965
TMQ3,5fbfe145e52a44000a9c2966,1,20.447
PCQ1,5fbbde667818f3dc301f6647,1,4.199
PCQ1,60c03680dc5dfe4723659602,1,51.207
PCQ1,5ebf2540dc45b2302a7118f9,1,8.309
PCQ1,5f24978b3b9626088ac0eeb7,1,7.523
PCQ1,5dc3dd5984799a2bf697cb17,1,9.79
PCQ1,604261cfffdadc107f6b29c2,1,8.861
PCQ1,5fc803acace3cd0fe2b214c5,1,10.126
PCQ1,5cb4adc019ee7300189e8547,1,14.943
PCQ1,5b3216e0a8327d0001001dc0,1,11.832
PCQ1,58dd0b15402260000102895b,1,18.14
PCQ1,5e569011c0486f03a51801b5,1,8.707
PCQ1,5d1f3c99608da700167a1391,1,7.617
PCQ1,5f6785ff73bbcf3923de77cc,1,9.209
PCQ1,60df2a263ca14a01eb3d4732,1,14.7
PCQ1,5f33e30b15e48023096678e4,1,14.399
PCQ1,5eaf44985f544b0009fd08b6,1,11.449
PCQ1,61183bece4c3e63512e3eb5d,1,17.773
PCQ1,611a78efa6c36a674dc40cc6,1,15.542
PCQ1,5e1f321074dfbe028c2fbb18,1,7.286
PCQ1,61413300c9d2346cfb3d9ca5,1,19.945
PCQ1,613284d37713a1645330938f,1,222.845
PCQ1,60d3acd071e98de7a42743ac,1,36.924
PCQ1,5a5110bb76d1c60001aaa059,1,11.447
PCQ1,5f8f7b6a2650711e2238f6d5,1,9.026
PCQ1,61690cac90729702f4d563de,0,24.779
PCQ1,5c49c9ebe02ead00019b0a5b,1,19.365
PCQ1,5f1caf052171f856a1e484d2,1,28.434
PCQ1,60f8334891c71768b6719ef6,1,30.754
PCQ1,6158031479297ac1c777b5dc,1,20.345
PCQ1,615f04836985bb3ce5815f3c,0,37.303
